0.9645169949333959,0.9415655450761685,0.0,0.9327824566979184,0.932160325223909,0.933405419157868
0.9714458276012482,0.9504978729874145,0.0,0.9448441247002398,0.9330517153097798,0.9569384272023106
0.9651880683152703,0.8936255327582725,0.0,0.8836948601535787,0.896304718590108,0.8714348883484413
0.9835587021440795,0.8777168991785868,0.0,0.8739063304168811,0.859746835443038,0.8885400313971743
0.9920813340938832,0.8862970176068196,0.0,0.8831683168316832,0.9083503054989817,0.859344894026975
0.9981545481998456,0.9701579463628409,0.0,0.9697469746974697,0.9591947769314473,0.9805339265850945
0.9930040599939604,0.8842746004608473,0.0,0.882502113271344,0.8666297731045932,0.8989667049368542
0.994228768915881,0.9062872597511694,0.0,0.9042316258351893,0.8731182795698925,0.9376443418013857
0.9930711673321477,0.8139844963249032,0.0,0.812016385980883,0.8221198156682028,0.802158273381295
0.9966278562560816,0.888110937122544,0.0,0.8871420550252667,0.8946772366930917,0.8797327394209354
0.9983223165453142,0.9120748046524388,0.0,0.9116607773851589,0.9084507042253521,0.9148936170212766
0.9972653759688622,0.8386411185278552,0.0,0.8378109452736319,0.8470824949698189,0.8287401574803149
0.9968962856088314,0.7611580435644766,0.0,0.7510094212651414,0.8429003021148036,0.6771844660194175
0.9981713250343925,0.856067685376396,0.0,0.8552456839309429,0.8363636363636363,0.875
0.9976680199979868,0.7531466138129896,0.0,0.75222816399287,0.7672727272727272,0.7377622377622378
0.9988927289199074,0.8735939888633593,0.0,0.8730769230769231,0.88671875,0.8598484848484849
0.9996309096399691,0.9603677908211009,0.0,0.9600000000000001,0.9428571428571428,0.9777777777777777
0.9975841358252525,0.6938874612717001,0.0,0.6682027649769585,0.8238636363636364,0.562015503875969
0.9992785961144851,0.9242065627309983,0.0,0.9228007181328546,0.889273356401384,0.9589552238805971
0.99882562158172,0.8698148750442974,0.0,0.8664122137404581,0.8165467625899281,0.9227642276422764
0.9986242995671577,0.7952170785786841,0.0,0.792929292929293,0.7548076923076923,0.8351063829787234
0.9990604972653759,0.8480595110125597,0.0,0.8426966292134832,0.78125,0.9146341463414634
